date,day,total,temp,공휴일,cloud,month,rain,year,공휴일(주말포함),"공휴일(주말포함, 겹치면 가중치)"
4월 3일,금,4839 ,9.7,0,6.5,4,0,2015,0,0
4월 4일,토,29213 ,13.9,0,7.4,4,0.5,2015,1,1
4월 5일,일,8336 ,10.4,0,10,4,0.5,2015,1,1
4월 6일,월,4568 ,10.5,0,9,4,0,2015,0,0
4월 7일,화,3818 ,8.3,0,7.3,4,0,2015,0,0
4월 8일,수,6522 ,8.3,0,4,4,0,2015,0,0
4월 9일,목,8421 ,8.9,0,3.3,4,0,2015,0,0
4월 10일,금,14669 ,10.8,0,0,4,0,2015,0,0
4월 11일,토,50450 ,12.7,0,0.8,4,0,2015,1,1
4월 12일,일,49863 ,14.2,0,7.8,4,0,2015,1,1
4월 13일,월,6341 ,12,0,9.4,4,4,2015,0,0
4월 14일,화,1626 ,7,0,10,4,10.5,2015,0,0
4월 15일,수,9428 ,11.6,0,4.9,4,2,2015,0,0
4월 16일,목,4416 ,9.9,0,4.9,4,4,2015,0,0
4월 17일,금,13389 ,10.6,0,1,4,0,2015,0,0
4월 18일,토,40421 ,14.3,0,5,4,0,2015,1,1
4월 19일,일,2121 ,13.8,0,10,4,17.5,2015,1,1
4월 20일,월,3351 ,11.7,0,6.1,4,5.5,2015,0,0
4월 21일,화,12335 ,13.2,0,1.5,4,0,2015,0,0
4월 22일,수,8295 ,13.9,0,2,4,0,2015,0,0
4월 23일,목,11365 ,13.9,0,2.5,4,0,2015,0,0
4월 24일,금,15324 ,15.7,0,0.5,4,0,2015,0,0
4월 25일,토,36151 ,14.8,0,0,4,0,2015,1,1
4월 26일,일,37570 ,16.9,0,0.3,4,0,2015,1,1
4월 27일,월,6812 ,17.4,0,1,4,0,2015,0,0
4월 28일,화,17813 ,19,0,7,4,0,2015,0,0
4월 29일,수,3435 ,16.2,0,9.5,4,5,2015,0,0
4월 30일,목,13651 ,20.5,0,3.5,4,0,2015,0,0
5월 1일,금,39430 ,20.4,0,0,5,0,2015,0,0
5월 2일,토,40645 ,20.6,0,6.3,5,1.5,2015,1,1
5월 3일,일,8563 ,17.7,0,9.4,5,6.5,2015,1,1
5월 4일,월,33453 ,16.2,0,1.9,5,0,2015,0,0
5월 5일,화,64523 ,13.4,1,0.4,5,0,2015,1,1
5월 6일,수,8162 ,14.5,0,6.5,5,0,2015,0,0
5월 7일,목,9505 ,16,0,4.6,5,0,2015,0,0
5월 8일,금,12836 ,16.9,0,8.1,5,0,2015,0,0
5월 9일,토,21960 ,18,0,5.5,5,0,2015,1,1
5월 10일,일,25738 ,18.5,0,1,5,0,2015,1,1
5월 11일,월,4187 ,17.7,0,7.5,5,11,2015,0,0
5월 12일,화,6330 ,14,0,6.4,5,11.5,2015,0,0
5월 13일,수,12948 ,18.4,0,1.8,5,0,2015,0,0
5월 14일,목,15648 ,20.9,0,4.3,5,0,2015,0,0
5월 15일,금,20452 ,18.8,0,7,5,0,2015,0,0
5월 16일,토,27795 ,17.6,0,0.3,5,0,2015,1,1
5월 17일,일,29765 ,17.7,0,4.8,5,0,2015,1,1
5월 18일,월,5903 ,17.1,0,8.3,5,0,2015,0,0
5월 19일,화,6297 ,15.2,0,9,5,0.5,2015,0,0
5월 20일,수,8573 ,15.9,0,1.8,5,0,2015,0,0
5월 21일,목,11426 ,18.5,0,2,5,0,2015,0,0
5월 22일,금,19511 ,19.6,0,3,5,0,2015,0,0
5월 23일,토,31423 ,19.7,0,1.5,5,0,2015,1,1
5월 24일,일,48489 ,19.6,0,0,5,0,2015,1,1
5월 25일,월,43468 ,20.1,1,0,5,0,2015,1,1
5월 26일,화,8092 ,20.7,0,0,5,0,2015,0,0
5월 27일,수,9398 ,21.7,0,2.3,5,0,2015,0,0
5월 28일,목,11046 ,23.1,0,2.3,5,0,2015,0,0
5월 29일,금,42063 ,23.2,0,6.9,5,0,2015,0,0
5월 30일,토,13095 ,19.1,0,7.4,5,0.5,2015,1,1
5월 31일,일,26716 ,21.1,0,3.6,5,0,2015,1,1
6월 1일,월,7019 ,21,0,5.1,6,0,2015,0,0
6월 2일,화,12054 ,22.7,0,7.4,6,0,2015,0,0
6월 3일,수,4729 ,23.2,0,3,6,0,2015,0,0
6월 4일,목,2951 ,22.9,0,5.1,6,0,2015,0,0
6월 5일,금,1999 ,17.5,0,8.5,6,1.5,2015,0,0
6월 6일,토,9022 ,21.6,1,3.9,6,0,2015,1,2
6월 7일,일,7379 ,22.5,0,3,6,0,2015,1,1
6월 8일,월,2708 ,21.9,0,8,6,0,2015,0,0
6월 9일,화,3034 ,21.7,0,4.3,6,0,2015,0,0
6월 10일,수,3992 ,24.6,0,2.4,6,0,2015,0,0
6월 11일,목,2170 ,24.2,0,7.1,6,0.5,2015,0,0
6월 12일,금,3862 ,24.1,0,5.8,6,1.5,2015,0,0
6월 13일,토,6313 ,24.4,0,7.1,6,2.5,2015,1,1
6월 14일,일,6805 ,22.7,0,6.8,6,6.5,2015,1,1
6월 15일,월,2260 ,24,0,6.9,6,0,2015,0,0
6월 16일,화,2007 ,24.4,0,4.1,6,0,2015,0,0
6월 17일,수,2365 ,23.4,0,6.1,6,25.5,2015,0,0
6월 18일,목,2172 ,24.9,0,7.3,6,2,2015,0,0
6월 19일,금,2171 ,24.3,0,5,6,0,2015,0,0
6월 20일,토,2071 ,19.5,0,8.3,6,54,2015,1,1
6월 21일,일,10712 ,22,0,1.5,6,0,2015,1,1
6월 22일,월,2774 ,24.1,0,4.3,6,0,2015,0,0
6월 23일,화,2611 ,24.5,0,3.3,6,0,2015,0,0
6월 24일,수,2538 ,25.5,0,7,6,0,2015,0,0
6월 25일,목,2483 ,23.6,0,9.4,6,1,2015,0,0
6월 26일,금,1145 ,21,0,9.6,6,23,2015,0,0
6월 27일,토,10781 ,24.2,0,3.5,6,0,2015,1,1
6월 28일,일,9793 ,24.4,0,3.6,6,0,2015,1,1
6월 29일,월,2357 ,25.4,0,6.4,6,0,2015,0,0
6월 30일,화,1843 ,24.2,0,8.6,6,4,2015,0,0
7월 1일,수,2485 ,23.2,0,4.9,7,0,2015,0,0
7월 2일,목,2812 ,23.6,0,5.4,7,0,2015,0,0
7월 3일,금,3022 ,22.2,0,3.5,7,0,2015,0,0
7월 4일,토,11113 ,22.8,0,1.5,7,0,2015,1,1
7월 5일,일,10917 ,24.2,0,3.3,7,0,2015,1,1
7월 6일,월,2489 ,24.4,0,4,7,0,2015,0,0
7월 7일,화,2884 ,24.4,0,8.6,7,0,2015,0,0
7월 8일,수,1879 ,22.9,0,9.4,7,0.5,2015,0,0
7월 9일,목,2418 ,25.6,0,7.9,7,0,2015,0,0
7월 10일,금,2499 ,27.6,0,5.4,7,0,2015,0,0
7월 11일,토,6104 ,29.1,0,7,7,0,2015,1,1
7월 12일,일,1484 ,24.6,0,10,7,30,2015,1,1
7월 13일,월,584 ,23.1,0,9,7,12.5,2015,0,0
7월 14일,화,2772 ,25.7,0,5.8,7,0,2015,0,0
7월 15일,수,2251 ,27.1,0,4.1,7,0,2015,0,0
7월 16일,목,2963 ,24.3,0,3.5,7,0,2015,0,0
7월 17일,금,2888 ,23.5,0,6.1,7,0,2015,0,0
7월 18일,토,11270 ,23.9,0,9.6,7,0,2015,1,1
7월 19일,일,10166 ,24.3,0,8.6,7,4.5,2015,1,1
7월 20일,월,2440 ,26.4,0,8.1,7,0,2015,0,0
7월 21일,화,1768 ,26.5,0,9.4,7,1.5,2015,0,0
7월 22일,수,1879 ,27.5,0,8.4,7,0,2015,0,0
7월 23일,목,1616 ,26.4,0,9.6,7,9.5,2015,0,0
7월 24일,금,608 ,24.2,0,10,7,35.5,2015,0,0
7월 25일,토,3147 ,25.1,0,10,7,35.5,2015,1,1
7월 26일,일,8826 ,27,0,6.5,7,21,2015,1,1
7월 27일,월,3942 ,26.3,0,8.1,7,0,2015,0,0
7월 28일,화,4376 ,28.3,0,7.5,7,0,2015,0,0
7월 29일,수,2020 ,26.8,0,8.5,7,18.5,2015,0,0
7월 30일,목,4851 ,29.1,0,6.8,7,0,2015,0,0
7월 31일,금,4272 ,28.1,0,7.1,7,0,2015,0,0
8월 1일,토,8585 ,28.5,0,6.8,8,0,2015,1,1
8월 2일,일,7877 ,27,0,8.9,8,48.5,2015,1,1
8월 3일,월,6108 ,28,0,5.4,8,0,2015,0,0
8월 4일,화,5668 ,27.8,0,6.4,8,0,2015,0,0
8월 5일,수,4235 ,29.1,0,5.4,8,0,2015,0,0
8월 6일,목,2929 ,28.8,0,3.5,8,0,2015,0,0
8월 7일,금,3731 ,29,0,3.5,8,0,2015,0,0
8월 8일,토,6501 ,26.8,0,6.6,8,0.5,2015,1,1
8월 9일,일,6735 ,26.7,0,6.9,8,0,2015,1,1
8월 10일,월,2939 ,26.5,0,6.8,8,0,2015,0,0
8월 11일,화,3807 ,26.7,0,6.1,8,0,2015,0,0
8월 12일,수,3210 ,26.8,0,2.3,8,0,2015,0,0
8월 13일,목,3119 ,25.5,0,5.1,8,10,2015,0,0
8월 14일,금,9976 ,26.5,1,3.9,8,0,2015,1,1
8월 15일,토,14240 ,26.7,1,4.9,8,0,2015,1,2
8월 16일,일,8249 ,25.3,0,8.1,8,5,2015,1,1
8월 17일,월,3432 ,26.3,0,3.3,8,0,2015,0,0
8월 18일,화,3101 ,26.9,0,4.5,8,0,2015,0,0
8월 19일,수,3198 ,26.2,0,7.8,8,0,2015,0,0
8월 20일,목,2746 ,25.4,0,9.4,8,0.5,2015,0,0
8월 21일,금,2733 ,25.1,0,7.4,8,0,2015,0,0
8월 22일,토,12492 ,25,0,6.5,8,1.5,2015,1,1
8월 23일,일,12845 ,25.7,0,5.8,8,0,2015,1,1
8월 24일,월,2677 ,25.9,0,7.3,8,0,2015,0,0
8월 25일,화,838 ,21.7,0,9.8,8,6.5,2015,0,0
8월 26일,수,21211 ,22.6,0,7.1,8,0,2015,0,0
8월 27일,목,3632 ,24.2,0,2.5,8,0,2015,0,0
8월 28일,금,3756 ,22.6,0,4,8,0,2015,0,0
8월 29일,토,17979 ,23.5,0,1.4,8,0,2015,1,1
8월 30일,일,18031 ,24.2,0,1.3,8,0,2015,1,1
8월 31일,월,2813 ,25,0,3.8,8,0,2015,0,0
9월 1일,화,4479 ,25.8,0,7.3,9,0,2015,0,0
9월 2일,수,2204 ,23.7,0,8.1,9,8.5,2015,0,0
9월 3일,목,3182 ,23.7,0,2.3,9,3.5,2015,0,0
9월 4일,금,4613 ,24.3,0,5.3,9,0,2015,0,0
9월 5일,토,6965 ,21.8,0,8.5,9,16.5,2015,1,1
9월 6일,일,24287 ,21.4,0,5.6,9,0,2015,1,1
9월 7일,월,3906 ,20.8,0,0.6,9,0,2015,0,0
9월 8일,화,4161 ,21,0,0,9,0,2015,0,0
9월 9일,수,3880 ,21.2,0,0.3,9,0,2015,0,0
9월 10일,목,4300 ,21.6,0,0,9,0,2015,0,0
9월 11일,금,5033 ,20.9,0,9.3,9,3,2015,0,0
9월 12일,토,19054 ,19.2,0,7.9,9,0,2015,1,1
9월 13일,일,30453 ,19.1,0,0,9,0,2015,1,1
9월 14일,월,5641 ,20.5,0,3.8,9,0,2015,0,0
9월 15일,화,4043 ,21,0,3.9,9,0,2015,0,0
9월 16일,수,5744 ,19.7,0,4.9,9,0,2015,0,0
9월 17일,목,9099 ,19.5,0,1.3,9,0,2015,0,0
9월 18일,금,7586 ,19.8,0,2.5,9,0,2015,0,0
9월 19일,토,26975 ,20.7,0,1.8,9,0,2015,1,1
9월 20일,일,23842 ,20.9,0,4.5,9,0,2015,1,1
9월 21일,월,3565 ,20.9,0,2.5,9,0,2015,0,0
9월 22일,화,7086 ,21.7,0,0.8,9,0,2015,0,0
9월 23일,수,4314 ,19.8,0,7.3,9,0,2015,0,0
9월 24일,목,4560 ,21.5,0,1.8,9,0,2015,0,0
9월 25일,금,5704 ,21.7,0,3.3,9,0,2015,0,0
9월 26일,토,16847 ,20.1,1,4.9,9,0,2015,1,2
9월 27일,일,18146 ,19.2,4,0,9,0,2015,1,4
9월 28일,월,38505 ,19.4,1,4.9,9,0,2015,1,1
9월 29일,화,31812 ,20.5,1,3.6,9,0,2015,1,1
9월 30일,수,6033 ,20.2,0,9.3,9,0,2015,0,0
10월 1일,목,857 ,16.9,0,8.1,10,23,2015,0,0
10월 2일,금,8691 ,16.6,0,2.3,10,0,2015,0,0
10월 3일,토,30021 ,18.9,1,4.4,10,0,2015,1,2
10월 4일,일,23913 ,14.9,0,5.1,10,0,2015,1,1
10월 5일,월,4422 ,15.9,0,0.4,10,0,2015,0,0
10월 6일,화,6578 ,16.8,0,0,10,0,2015,0,0
10월 7일,수,7193 ,18.2,0,4.6,10,0,2015,0,0
10월 8일,목,13876 ,19.3,0,3.6,10,0,2015,0,0
10월 9일,금,41253 ,16,0.0000001,1.4,10,0,2015,0.0000001,0.0000001
10월 10일,토,10186 ,12.9,0,6.8,10,4.5,2015,1,1
10월 11일,일,6317 ,10.2,0,7.1,10,1.5,2015,1,1
10월 12일,월,4674 ,12.3,0,2.9,10,0,2015,0,0
10월 13일,화,9996 ,13.8,0,1.5,10,0,2015,0,0
10월 14일,수,8321 ,15,0,2.4,10,0,2015,0,0
10월 15일,목,8455 ,16.1,0,3.5,10,0,2015,0,0
10월 16일,금,14617 ,16.5,0,4.6,10,0,2015,0,0
10월 17일,토,28791 ,16.7,0,0,10,0,2015,1,1
10월 18일,일,27619 ,16.4,0,1.5,10,0,2015,1,1
10월 19일,월,6675 ,16.4,0,2.8,10,0,2015,0,0
10월 20일,화,8228 ,17.2,0,4.3,10,0,2015,0,0
10월 21일,수,7268 ,16.7,0,3.1,10,0,2015,0,0
10월 22일,목,6518 ,16.5,0,4.6,10,0,2015,0,0
10월 23일,금,10118 ,17,0,4.8,10,0,2015,0,0
10월 24일,토,21660 ,16.6,0,4.6,10,7.5,2015,1,1
10월 25일,일,35278 ,14,0,1.4,10,0,2015,1,1
10월 26일,월,5181 ,14.4,0,8.3,10,2,2015,0,0
10월 27일,화,3014 ,12.6,0,5,10,22.5,2015,0,0
10월 28일,수,7233 ,10.4,0,1.1,10,0,2015,0,0
10월 29일,목,5077 ,8.1,0,3.6,10,1.5,2015,0,0
10월 30일,금,5600 ,6,0,0,10,0,2015,0,0
10월 31일,토,14047 ,4.4,0,0,10,0,2015,1,1
11월 1일,일,14286 ,6.4,0,6.4,11,0,2015,1,1
11월 2일,월,8630 ,10.1,0,4.3,11,0,2015,0,0
11월 3일,화,9645 ,9.8,0,0.1,11,0,2015,0,0
11월 4일,수,5646 ,10.3,0,1.9,11,0,2015,0,0
11월 5일,목,5086 ,11.2,0,2.4,11,0,2015,0,0
11월 6일,금,5560 ,13.5,0,6.3,11,4,2015,0,0
11월 7일,토,1724 ,11.1,0,10,11,28.5,2015,1,1
11월 8일,일,1536 ,11.4,0,10,11,20.5,2015,1,1
11월 9일,월,1847 ,11.3,0,9.8,11,4,2015,0,0
11월 10일,화,3437 ,9.6,0,5.1,11,0,2015,0,0
11월 11일,수,4022 ,9.8,0,4,11,0,2015,0,0
11월 12일,목,5650 ,12.5,0,3.9,11,0,2015,0,0
11월 13일,금,1286 ,11.6,0,9.8,11,20.5,2015,0,0
11월 14일,토,7064 ,12.8,0,9.6,11,9,2015,1,1
11월 15일,일,20030 ,13.5,0,6.3,11,0,2015,1,1
11월 16일,월,2134 ,12.1,0,9,11,16,2015,0,0
11월 17일,화,3096 ,13.1,0,6.3,11,0.5,2015,0,0
11월 18일,수,1174 ,11.1,0,9.1,11,6,2015,0,0
11월 19일,목,2796 ,9.3,0,8.6,11,0,2015,0,0
11월 20일,금,2400 ,9.6,0,6.8,11,0,2015,0,0
11월 21일,토,13298 ,8,0,2.3,11,0,2015,1,1
11월 22일,일,12375 ,9.6,0,7.4,11,5.5,2015,1,1
11월 23일,월,973 ,8.8,0,9.8,11,8,2015,0,0
11월 24일,화,1697 ,6.3,0,8.4,11,0.5,2015,0,0
11월 25일,수,1245 ,3.2,0,9.9,11,8,2015,0,0
11월 26일,목,1354 ,-1.5,0,7.4,11,0,2015,0,0
11월 27일,금,1372 ,-1.6,0,7.1,11,0,2015,0,0
11월 28일,토,2644 ,0.6,0,7.8,11,0,2015,1,1
11월 29일,일,1340 ,3.3,0,9.9,11,1.5,2015,1,1
11월 30일,월,1369 ,4.1,0,3.3,11,0,2015,0,0
12월 1일,화,1728 ,2.5,0,1.8,12,0,2015,0,0
12월 2일,수,348 ,6.9,0,9.3,12,19,2015,0,0
12월 3일,목,523 ,-0.1,0,8.8,12,9.5,2015,0,0
12월 4일,금,1315 ,-0.1,0,6.3,12,0,2015,0,0
12월 5일,토,3736 ,4.1,0,5.4,12,0,2015,1,1
12월 6일,일,4083 ,0.8,0,5.1,12,0,2015,1,1
12월 7일,월,1192 ,1.1,0,2.4,12,0,2015,0,0
12월 8일,화,1626 ,1.3,0,0.1,12,0,2015,0,0
12월 9일,수,1392 ,3.4,0,4.9,12,0,2015,0,0
12월 10일,목,842 ,7.3,0,9.4,12,0,2015,0,0
12월 11일,금,1495 ,6.8,0,2.1,12,0,2015,0,0
12월 12일,토,5972 ,3.8,0,2.6,12,0,2015,1,1
12월 13일,일,8514 ,4.2,0,3.5,12,0,2015,1,1
12월 14일,월,915 ,4.8,0,9.8,12,2.5,2015,0,0
12월 15일,화,1117 ,5.5,0,7.9,12,0,2015,0,0
12월 16일,수,1029 ,0.1,0,2.6,12,0,2015,0,0
12월 17일,목,821 ,-4.2,0,0,12,0,2015,0,0
12월 18일,금,694 ,-3.1,0,6,12,0,2015,0,0
12월 19일,토,3008 ,-1.4,0,0.6,12,0,2015,1,1
12월 20일,일,3456 ,0.2,0,6.5,12,0,2015,1,1
12월 21일,월,683 ,1.6,0,6.6,12,2,2015,0,0
12월 22일,화,1494 ,3,0,7.8,12,0,2015,0,0
12월 23일,수,1078 ,4.9,0,4.9,12,0.5,2015,0,0
12월 24일,목,1404 ,1.6,0,3.5,12,0,2015,0,0
12월 25일,금,4636 ,-0.1,1,2.6,12,0,2015,1,1
12월 26일,토,3547 ,2,0,3.5,12,0,2015,1,1
12월 27일,일,2007 ,-4.8,0,0,12,0,2015,1,1
12월 28일,월,888 ,-5.5,0,0.1,12,0,2015,0,0
12월 29일,화,1170 ,-4,0,3.8,12,0,2015,0,0
12월 30일,수,22176 ,0.5,0,7,12,1.5,2015,0,0
12월 31일,목,1281 ,0.8,0,4.4,12,0,2015,0,0
