date,day,total,temp,공휴일,cloud,month,rain,year,공휴일(주말포함),"공휴일(주말포함, 겹치면 가중치)"
7월 6일,금,4206 ,20.9,0,9.4,7,196.5,2012,0,0
7월 7일,토,15030 ,24.3,0,1.9,7,0,2012,1,1
7월 8일,일,13563 ,25.4,0,1,7,0,2012,1,1
7월 9일,월,3116 ,26.3,0,5.4,7,0,2012,0,0
7월 10일,화,3217 ,25.5,0,8.8,7,5,2012,0,0
7월 11일,수,8969 ,24.1,0,8.9,7,10.5,2012,0,0
7월 12일,목,4469 ,25.3,0,9,7,0,2012,0,0
7월 13일,금,2655 ,27,0,7.8,7,28.5,2012,0,0
7월 14일,토,5660 ,23.3,0,9.9,7,21.5,2012,1,1
7월 15일,일,1946 ,20.2,0,10,7,43.5,2012,1,1
7월 16일,월,4417 ,21.9,0,8.9,7,1.5,2012,0,0
7월 17일,화,3600 ,25.1,0,9.6,7,0,2012,0,0
7월 18일,수,1755 ,26.7,0,9.5,7,7,2012,0,0
7월 19일,목,990 ,24.5,0,9.6,7,91.5,2012,0,0
7월 20일,금,3787 ,26.2,0,6.4,7,0,2012,0,0
7월 21일,토,12309 ,27.8,0,5.6,7,0,2012,1,1
7월 22일,일,8049 ,27.1,0,7.6,7,9.5,2012,1,1
7월 23일,월,3267 ,27.8,0,8,7,0.5,2012,0,0
7월 24일,화,3793 ,28.7,0,6,7,0,2012,0,0
7월 25일,수,3622 ,27.8,0,4.8,7,0,2012,0,0
7월 26일,목,3333 ,27.9,0,3,7,0,2012,0,0
7월 27일,금,3003 ,28,0,2.5,7,0,2012,0,0
7월 28일,토,8388 ,28.6,0,4.8,7,0,2012,1,1
7월 29일,일,7744 ,28.8,0,4,7,0,2012,1,1
7월 30일,월,5254 ,29.3,0,6.6,7,6.5,2012,0,0
7월 31일,화,5259 ,29.4,0,5.6,7,0,2012,0,0
8월 1일,수,5076 ,30.5,0,5.5,8,0,2012,0,0
8월 2일,목,5377 ,31,0,4.4,8,0,2012,0,0
8월 3일,금,5822 ,31.5,0,2.6,8,0,2012,0,0
8월 4일,토,7144 ,31.6,0,2,8,0,2012,1,1
8월 5일,일,5100 ,30.7,0,0.5,8,0,2012,1,1
8월 6일,월,3321 ,29.8,0,3.9,8,10.5,2012,0,0
8월 7일,화,2609 ,29.9,0,3.8,8,0,2012,0,0
8월 8일,수,3465 ,28.9,0,3.1,8,0,2012,0,0
8월 9일,목,3435 ,28.9,0,6.1,8,0,2012,0,0
8월 10일,금,4028 ,26.2,0,8.8,8,1,2012,0,0
8월 11일,토,11868 ,27.4,0,6.9,8,0,2012,1,1
8월 12일,일,5768 ,24.8,0,9.4,8,94,2012,1,1
8월 13일,월,5171 ,26.5,0,6.9,8,0.5,2012,0,0
8월 14일,화,6317 ,26.7,0,6.5,8,10.5,2012,0,0
8월 15일,수,1255 ,24.2,0,10,8,181.5,2012,0,0
8월 16일,목,5584 ,25.8,0,8.4,8,0,2012,0,0
8월 17일,금,6081 ,26.7,0,6.5,8,3,2012,0,0
8월 18일,토,11092 ,27.2,0,9,8,3.5,2012,1,1
8월 19일,일,10595 ,28.4,0,9.5,8,0.5,2012,1,1
8월 20일,월,1309 ,25.6,0,10,8,85,2012,0,0
8월 21일,화,3237 ,25.6,0,9.3,8,107,2012,0,0
8월 22일,수,1990 ,22.2,0,9.8,8,23,2012,0,0
8월 23일,목,4391 ,22.6,0,8.5,8,0,2012,0,0
8월 24일,금,4731 ,23.4,0,9.5,8,8.5,2012,0,0
8월 25일,토,13225 ,25.6,0,8.5,8,14,2012,1,1
8월 26일,일,19679 ,27.4,0,6.5,8,0,2012,1,1
8월 27일,월,3138 ,28.1,0,5.4,8,0,2012,0,0
8월 28일,화,0 ,26.5,0,10,8,15.5,2012,0,0
8월 29일,수,2895 ,26.2,0,8.1,8,1,2012,0,0
8월 30일,목,396 ,21.4,0,9.9,8,49.5,2012,0,0
8월 31일,금,4730 ,23.6,0,4.5,8,0.5,2012,0,0
9월 1일,토,22648 ,25,0,6,9,0,2012,1,1
9월 2일,일,27521 ,23.6,0,5,9,0,2012,1,1
9월 3일,월,4232 ,25,0,5.8,9,0,2012,0,0
9월 4일,화,1097 ,21.9,0,9.6,9,66,2012,0,0
9월 5일,수,3831 ,21.8,0,3.8,9,6.5,2012,0,0
9월 6일,목,6005 ,20.1,0,0,9,0,2012,0,0
9월 7일,금,7813 ,21.6,0,6.8,9,10.5,2012,0,0
9월 8일,토,18592 ,21,0,8,9,23,2012,1,1
9월 9일,일,27160 ,20.6,0,8.1,9,0,2012,1,1
9월 10일,월,4722 ,21.9,0,4.4,9,0,2012,0,0
9월 11일,화,6598 ,21.3,0,3,9,0,2012,0,0
9월 12일,수,5370 ,21,0,9,9,0,2012,0,0
9월 13일,목,1425 ,19.6,0,10,9,12.5,2012,0,0
9월 14일,금,7411 ,19.1,0,9,9,4.5,2012,0,0
9월 15일,토,28041 ,20.1,0,8.3,9,0,2012,1,1
9월 16일,일,16418 ,19.4,0,9.6,9,4,2012,1,1
9월 17일,월,209 ,17.5,0,9.6,9,101,2012,0,0
9월 18일,화,3912 ,20.8,0,7,9,0,2012,0,0
9월 19일,수,6314 ,19.3,0,5.3,9,1,2012,0,0
9월 20일,목,9048 ,18.7,0,4.4,9,0,2012,0,0
9월 21일,금,10436 ,19,0,5,9,0,2012,0,0
9월 22일,토,32344 ,19,0,3.9,9,0,2012,1,1
9월 23일,일,36857 ,19.4,0,1.1,9,0,2012,1,1
9월 24일,월,6126 ,19.5,0,0.6,9,0,2012,0,0
9월 25일,화,6571 ,19.5,0,0.9,9,0,2012,0,0
9월 26일,수,5674 ,19.4,0,6.3,9,0,2012,0,0
9월 27일,목,8493 ,18.6,0,7,9,0,2012,0,0
9월 28일,금,6679 ,17.7,1,4.8,9,7.5,2012,1,1
9월 29일,토,14455 ,15.6,1,5.4,9,0,2012,1,2
9월 30일,일,21976 ,14.7,4,1.1,9,0,2012,1,4
10월 1일,월,52926 ,16.8,1,1.1,10,0,2012,1,1
10월 2일,화,50986 ,17.9,0,1.5,10,0,2012,0,0
10월 3일,수,52395 ,18.2,1,2.9,10,0,2012,1,1
10월 4일,목,6254 ,17.5,0,0.4,10,0,2012,0,0
10월 5일,금,13571 ,17.6,0,7.1,10,0,2012,0,0
10월 6일,토,29019 ,17.8,0,3.6,10,0,2012,1,1
10월 7일,일,33572 ,16.9,0,1,10,0,2012,1,1
10월 8일,월,8644 ,16.3,0,2.5,10,0,2012,0,0
10월 9일,화,11344 ,15.6,0,4.8,10,0,2012,0,0
10월 10일,수,5187 ,14.8,0,4.5,10,1,2012,0,0
10월 11일,목,13439 ,12.2,0,0.1,10,0,2012,0,0
10월 12일,금,15867 ,13,0,1.9,10,0,2012,0,0
10월 13일,토,33248 ,14.2,0,4.1,10,0,2012,1,1
10월 14일,일,38420 ,14.7,0,2.5,10,0,2012,1,1
10월 15일,월,7833 ,12.4,0,1.5,10,0,2012,0,0
10월 16일,화,12867 ,15.3,0,4.6,10,0,2012,0,0
10월 17일,수,7694 ,12.4,0,3.8,10,4.5,2012,0,0
10월 18일,목,12286 ,9.8,0,0,10,0,2012,0,0
10월 19일,금,23074 ,13.4,0,1.4,10,0,2012,0,0
10월 20일,토,38388 ,14.8,0,5.9,10,0,2012,1,1
10월 21일,일,42638 ,17,0,4.8,10,0,2012,1,1
10월 22일,월,1337 ,13.4,0,8.6,10,39,2012,0,0
10월 23일,화,8223 ,10,0,1.5,10,0,2012,0,0
10월 24일,수,9842 ,12.4,0,5.4,10,0,2012,0,0
10월 25일,목,18785 ,14.7,0,5.8,10,0,2012,0,0
10월 26일,금,22935 ,13.4,0,3.1,10,0,2012,0,0
10월 27일,토,3409 ,15,0,9.6,10,41,2012,1,1
10월 28일,일,41557 ,14.6,0,2.5,10,0,2012,1,1
10월 29일,월,7544 ,11.2,0,4.9,10,0,2012,0,0
10월 30일,화,8773 ,8.4,0,1.1,10,0,2012,0,0
10월 31일,수,5983 ,6.7,0,4,10,0,2012,0,0
11월 1일,목,5147 ,5.6,0,0.9,11,0,2012,0,0
11월 2일,금,10361 ,5.3,0,0.6,11,0,2012,0,0
11월 3일,토,29738 ,7.1,0,1.8,11,0,2012,1,1
11월 4일,일,8366 ,11.7,0,8.8,11,4,2012,1,1
11월 5일,월,1340 ,8.3,0,8.8,11,9.5,2012,0,0
11월 6일,화,2186 ,7.3,0,9,11,6,2012,0,0
11월 7일,수,4515 ,7.6,0,5,11,0,2012,0,0
11월 8일,목,5671 ,8.1,0,7.6,11,0,2012,0,0
11월 9일,금,6307 ,7.5,0,3.8,11,0,2012,0,0
11월 10일,토,21613 ,11.1,0,5.5,11,0,2012,1,1
11월 11일,일,2321 ,9.1,0,9.3,11,22.5,2012,1,1
11월 12일,월,1726 ,8.2,0,9.4,11,8,2012,0,0
11월 13일,화,1722 ,6,0,7,11,1,2012,0,0
11월 14일,수,2390 ,3.1,0,2.5,11,0,2012,0,0
11월 15일,목,3092 ,2.9,0,0,11,0,2012,0,0
11월 16일,금,1788 ,4.4,0,6.6,11,8.5,2012,0,0
11월 17일,토,6446 ,5.8,0,4.6,11,1.5,2012,1,1
11월 18일,일,10178 ,2.3,0,0.6,11,0,2012,1,1
11월 19일,월,2433 ,4.2,0,4.4,11,6,2012,0,0
11월 20일,화,1864 ,1.2,0,1.6,11,0,2012,0,0
11월 21일,수,3177 ,2.5,0,5.3,11,0,2012,0,0
11월 22일,목,1944 ,5.8,0,5,11,0,2012,0,0
11월 23일,금,2534 ,4,0,4.5,11,0,2012,0,0
11월 24일,토,6376 ,0.9,0,0,11,0,2012,1,1
11월 25일,일,6467 ,2.7,0,7.6,11,0,2012,1,1
11월 26일,월,1064 ,2.7,0,3.9,11,1,2012,0,0
11월 27일,화,1656 ,0.8,0,1.4,11,0,2012,0,0
11월 28일,수,981 ,5.6,0,5.8,11,3,2012,0,0
11월 29일,목,1385 ,0.2,0,4.1,11,0,2012,0,0
11월 30일,금,1582 ,1.3,0,4.9,11,0,2012,0,0
12월 1일,토,3360 ,-1.5,0,3,12,0,2012,1,1
12월 2일,일,5401 ,1.8,0,3.4,12,0,2012,1,1
12월 3일,월,776 ,1.5,0,8.1,12,6.5,2012,0,0
12월 4일,화,1027 ,-2.4,0,0.6,12,0,2012,0,0
12월 5일,수,875 ,-3.5,0,5,12,8.5,2012,0,0
12월 6일,목,528 ,-7,0,2.5,12,0,2012,0,0
12월 7일,금,466 ,-4.7,0,7.8,12,1,2012,0,0
12월 8일,토,1052 ,-8.1,0,1.5,12,0,2012,1,1
12월 9일,일,1089 ,-10.4,0,0.8,12,0,2012,1,1
12월 10일,월,598 ,-9.4,0,0,12,0,2012,0,0
12월 11일,화,840 ,-8.2,0,1,12,0,2012,0,0
12월 12일,수,1237 ,-7.2,0,0,12,0,2012,0,0
12월 13일,목,1141 ,-3.5,0,2.4,12,0,2012,0,0
12월 14일,금,484 ,2,0,10,12,15,2012,0,0
12월 15일,토,3329 ,3.8,0,6,12,0,2012,1,1
12월 16일,일,4495 ,-0.2,0,4.9,12,0,2012,1,1
12월 17일,월,1780 ,-0.5,0,1.6,12,0,2012,0,0
12월 18일,화,923 ,-6.2,0,0,12,0,2012,0,0
12월 19일,수,1508 ,-7.3,1,0.9,12,0,2012,1,1
12월 20일,목,969 ,-4.4,0,3.1,12,0,2012,0,0
12월 21일,금,1051 ,-1.4,0,8.8,12,1,2012,0,0
12월 22일,토,2352 ,-2.5,0,3.3,12,0,2012,1,1
12월 23일,일,1442 ,-8.2,0,0.5,12,0,2012,1,1
12월 24일,월,829 ,-9.5,0,2.8,12,0,2012,0,0
12월 25일,화,2288 ,-8.1,1,2.3,12,0,2012,1,1
12월 26일,수,575 ,-11.6,0,0.5,12,0,2012,0,0
12월 27일,목,987 ,-6.7,0,4.6,12,0,2012,0,0
12월 28일,금,841 ,-1.5,0,8.5,12,0,2012,0,0
12월 29일,토,2204 ,-0.7,0,8.8,12,2.5,2012,1,1
12월 30일,일,1686 ,-7.3,0,1.9,12,2,2012,1,1
12월 31일,월,1049 ,-9.7,0,0.9,12,0,2012,0,0
