date,day,total,temp,공휴일,cloud,month,rain,year,공휴일(주말포함),"공휴일(주말포함, 겹치면 가중치)"
6월 13일,월,3884 ,23,0,4.8,6,0,2016,0,0
6월 14일,화,3647 ,23,0,7,6,0,2016,0,0
6월 15일,수,846 ,20.9,0,9.4,6,27.6,2016,0,0
6월 16일,목,4572 ,21,0,4.8,6,0,2016,0,0
6월 17일,금,4479 ,23.3,0,1.9,6,0,2016,0,0
6월 18일,토,13938 ,23.1,0,1.1,6,0,2016,1,1
6월 19일,일,12939 ,23.4,0,4.4,6,0,2016,1,1
6월 20일,월,4391 ,23.8,0,6.9,6,0,2016,0,0
6월 21일,화,2767 ,24.3,0,6.5,6,0,2016,0,0
6월 22일,수,1610 ,23.9,0,6.6,6,1.5,2016,0,0
6월 23일,목,3664 ,24.6,0,6.6,6,0.5,2016,0,0
6월 24일,금,1505 ,22.4,0,7.9,6,4,2016,0,0
6월 25일,토,13799 ,22.5,0,2.4,6,0,2016,1,1
6월 26일,일,13252 ,24,0,1.1,6,0,2016,1,1
6월 27일,월,3038 ,23.6,0,6.1,6,0,2016,0,0
6월 28일,화,2618 ,24.3,0,5.8,6,0,2016,0,0
6월 29일,수,2438 ,24.7,0,7.6,6,0,2016,0,0
6월 30일,목,2357 ,24.6,0,9.6,6,2.5,2016,0,0
7월 1일,금,2712 ,24.2,0,9.9,7,90,2016,0,0
7월 2일,토,9126 ,23.5,0,8.3,7,4.5,2016,1,1
7월 3일,일,10843 ,22.4,0,7.4,7,0,2016,1,1
7월 4일,월,677 ,21.3,0,9.5,7,38.5,2016,0,0
7월 5일,화,255 ,23.9,0,10,7,117,2016,0,0
7월 6일,수,1843 ,23,0,8.3,7,0,2016,0,0
7월 7일,목,2035 ,23.1,0,8.3,7,0.5,2016,0,0
7월 8일,금,3098 ,26.4,0,2,7,0,2016,0,0
7월 9일,토,5459 ,27.2,0,3,7,0,2016,1,1
7월 10일,일,4688 ,26.9,0,6.6,7,0,2016,1,1
7월 11일,월,1587 ,27.9,0,8,7,1,2016,0,0
7월 12일,화,11688 ,25.2,0,8,7,2.5,2016,0,0
7월 13일,수,4057 ,25.2,0,6.1,7,0,2016,0,0
7월 14일,목,2097 ,26.6,0,6.8,7,0,2016,0,0
7월 15일,금,3112 ,24.9,0,8.9,7,1.5,2016,0,0
7월 16일,토,1002 ,21,0,10,7,37.5,2016,1,1
7월 17일,일,9518 ,21.8,0,9.9,7,1.5,2016,1,1
7월 18일,월,2853 ,23.8,0,5.1,7,0,2016,0,0
7월 19일,화,2267 ,25.9,0,3.3,7,0,2016,0,0
7월 20일,수,1708 ,27.8,0,5.3,7,0,2016,0,0
7월 21일,목,1839 ,26.9,0,7.9,7,0,2016,0,0
7월 22일,금,1400 ,28.7,0,6.6,7,0,2016,0,0
7월 23일,토,4251 ,28.8,0,7.8,7,0,2016,1,1
7월 24일,일,4628 ,27.9,0,9,7,1,2016,1,1
7월 25일,월,2032 ,28,0,5.9,7,0,2016,0,0
7월 26일,화,1860 ,27.3,0,5.8,7,0,2016,0,0
7월 27일,수,1462 ,27.4,0,9,7,0,2016,0,0
7월 28일,목,2383 ,27.5,0,5.6,7,4.5,2016,0,0
7월 29일,금,5240 ,25.6,0,9.6,7,22,2016,0,0
7월 30일,토,6092 ,28.3,0,6.3,7,5.5,2016,1,1
7월 31일,일,5155 ,28.5,0,5.3,7,0,2016,1,1
8월 1일,월,4450 ,27,0,7.3,8,10.5,2016,0,0
8월 2일,화,4359 ,25.9,0,8.4,8,4,2016,0,0
8월 3일,수,3018 ,28.2,0,5.5,8,0,2016,0,0
8월 4일,목,1683 ,29.3,0,2.3,8,0,2016,0,0
8월 5일,금,1766 ,29.9,0,1.5,8,0,2016,0,0
8월 6일,토,3029 ,30,0,1.9,8,0,2016,1,1
8월 7일,일,2586 ,29.6,0,1.3,8,0,2016,1,1
8월 8일,월,1118 ,29.1,0,2.9,8,0,2016,0,0
8월 9일,화,1188 ,27.6,0,3.4,8,24.5,2016,0,0
8월 10일,수,1198 ,28.6,0,3.9,8,0,2016,0,0
8월 11일,목,1106 ,29.4,0,0.9,8,0,2016,0,0
8월 12일,금,1222 ,29.3,0,3.3,8,0,2016,0,0
8월 13일,토,3177 ,29.3,0,4.8,8,0,2016,1,1
8월 14일,일,6159 ,28.9,0,6,8,0,2016,1,1
8월 15일,월,4256 ,28.6,1,6.6,8,0,2016,1,1
8월 16일,화,1428 ,29,0,3.4,8,0,2016,0,0
8월 17일,수,1454 ,28.4,0,4.4,8,0,2016,0,0
8월 18일,목,11359 ,28.9,0,7.3,8,0,2016,0,0
8월 19일,금,5345 ,29,0,7.6,8,0,2016,0,0
8월 20일,토,5468 ,29.6,0,6.6,8,0,2016,1,1
8월 21일,일,4429 ,29.6,0,5.5,8,0,2016,1,1
8월 22일,월,1088 ,28.5,0,3.3,8,2,2016,0,0
8월 23일,화,1146 ,27.6,0,7.1,8,0,2016,0,0
8월 24일,수,1336 ,28.2,0,5.3,8,0,2016,0,0
8월 25일,목,1289 ,26.8,0,5.5,8,0.5,2016,0,0
8월 26일,금,2575 ,21.8,0,5.8,8,22.5,2016,0,0
8월 27일,토,19035 ,22.3,0,4.8,8,0,2016,1,1
8월 28일,일,18218 ,19.9,0,7.9,8,0,2016,1,1
8월 29일,월,3636 ,21.4,0,5,8,0,2016,0,0
8월 30일,화,3382 ,20.2,0,6.1,8,0,2016,0,0
8월 31일,수,20690 ,18,0,9.3,8,39,2016,0,0
9월 1일,목,2725 ,22.6,0,4.1,9,0,2016,0,0
9월 2일,금,2884 ,24.1,0,7.3,9,5.5,2016,0,0
9월 3일,토,19980 ,23.8,0,6,9,0,2016,1,1
9월 4일,일,19815 ,25.3,0,7.9,9,0,2016,1,1
9월 5일,월,2784 ,25.5,0,4.3,9,0,2016,0,0
9월 6일,화,2806 ,23.8,0,6.9,9,0,2016,0,0
9월 7일,수,2568 ,23.9,0,6.9,9,0,2016,0,0
9월 8일,목,1717 ,22.4,0,8.8,9,2.5,2016,0,0
9월 9일,금,8865 ,22.8,0,6,9,3,2016,0,0
9월 10일,토,16066 ,23.1,0,6.6,9,0,2016,1,1
9월 11일,일,19518 ,23.5,0,7.8,9,0,2016,1,1
9월 12일,월,2976 ,23.1,0,4.4,9,0,2016,0,0
9월 13일,화,4363 ,24,0,5.6,9,0,2016,0,0
9월 14일,수,11712 ,23.5,1,5.9,9,0,2016,1,1
9월 15일,목,17941 ,22.6,4,9,9,0,2016,4,4
9월 16일,금,32719 ,23.7,1,9.4,9,0,2016,1,1
9월 17일,토,19920 ,21.6,0,7.1,9,20.5,2016,1,1
9월 18일,일,21560 ,22.4,0,7,9,0,2016,1,1
9월 19일,월,3360 ,21,0,3.3,9,0,2016,0,0
9월 20일,화,4447 ,19.1,0,0.5,9,0,2016,0,0
9월 21일,수,3825 ,17.9,0,5.8,9,0,2016,0,0
9월 22일,목,4565 ,19.9,0,4.1,9,0,2016,0,0
9월 23일,금,5709 ,19.9,0,1.4,9,0,2016,0,0
9월 24일,토,23547 ,20.9,0,2.6,9,0,2016,1,1
9월 25일,일,21160 ,21.8,0,8,9,0,2016,1,1
9월 26일,월,3713 ,21.8,0,8.3,9,0,2016,0,0
9월 27일,화,1483 ,20.4,0,9.9,9,13,2016,0,0
9월 28일,수,4026 ,20.1,0,9.8,9,0.5,2016,0,0
9월 29일,목,5586 ,19.8,0,8.9,9,0,2016,0,0
9월 30일,금,7872 ,19.6,0,9.1,9,0,2016,0,0
10월 1일,토,27694 ,19.6,0,8.1,10,0,2016,1,1
10월 2일,일,1857 ,18.6,0,9.6,10,17,2016,1,1
10월 3일,월,30759 ,22.6,1,4.6,10,12,2016,1,1
10월 4일,화,17225 ,20.9,0,1.5,10,0,2016,0,0
10월 5일,수,4904 ,20.5,0,3.8,10,0,2016,0,0
10월 6일,목,8778 ,17.2,0,1.8,10,0,2016,0,0
10월 7일,금,8665 ,18.9,0,8.3,10,2.5,2016,0,0
10월 8일,토,16488 ,17.3,0,5.6,10,5,2016,1,1
10월 9일,일,23046 ,11.9,0.0000001,2.4,10,0,2016,1,0.0000001
10월 10일,월,4613 ,11.9,0,4.6,10,0,2016,0,0
10월 11일,화,9394 ,14.2,0,4.1,10,0,2016,0,0
10월 12일,수,5885 ,14.6,0,5.4,10,0,2016,0,0
10월 13일,목,8678 ,12.9,0,5,10,0,2016,0,0
10월 14일,금,11883 ,14.6,0,0,10,0,2016,0,0
10월 15일,토,23584 ,16.8,0,3.9,10,0,2016,1,1
10월 16일,일,8506 ,15.9,0,9.3,10,1.5,2016,1,1
10월 17일,월,5074 ,16.8,0,6.5,10,0,2016,0,0
10월 18일,화,8224 ,15,0,4.4,10,0,2016,0,0
10월 19일,수,8681 ,16.7,0,0.8,10,0,2016,0,0
10월 20일,목,8095 ,16.7,0,2.9,10,0,2016,0,0
10월 21일,금,11299 ,17.8,0,9.8,10,0,2016,0,0
10월 22일,토,28301 ,17.3,0,8.1,10,0,2016,1,1
10월 23일,일,14427 ,13.1,0,8.4,10,3.5,2016,1,1
10월 24일,월,8377 ,14.4,0,4.9,10,0,2016,0,0
10월 25일,화,2591 ,13.6,0,6.4,10,28.5,2016,0,0
10월 26일,수,6884 ,12,0,4.3,10,0,2016,0,0
10월 27일,목,7301 ,13.9,0,6.4,10,0,2016,0,0
10월 28일,금,6538 ,14.3,0,8.3,10,0.5,2016,0,0
10월 29일,토,15346 ,8,0,6.9,10,0,2016,1,1
10월 30일,일,17706 ,5.5,0,0.8,10,0,2016,1,1
10월 31일,월,2096 ,6.3,0,7.8,10,0,2016,0,0
11월 1일,화,2305 ,1.6,0,0,11,0,2016,0,0
11월 2일,수,7520 ,3.7,0,2.4,11,0,2016,0,0
11월 3일,목,3254 ,8.6,0,4.1,11,0,2016,0,0
11월 4일,금,4834 ,12.1,0,6.5,11,0,2016,0,0
11월 5일,토,14380 ,14.6,0,7.1,11,0,2016,1,1
11월 6일,일,19529 ,14.5,0,7.1,11,0,2016,1,1
11월 7일,월,5735 ,13.4,0,8.8,11,3,2016,0,0
11월 8일,화,2570 ,5,0,2.8,11,0.5,2016,0,0
11월 9일,수,2630 ,1.8,0,2,11,0,2016,0,0
11월 10일,목,1928 ,6.3,0,9,11,0.5,2016,0,0
11월 11일,금,3662 ,8.8,0,3.4,11,4,2016,0,0
11월 12일,토,13925 ,10.3,0,3,11,0,2016,1,1
11월 13일,일,13407 ,13.7,0,7.9,11,0,2016,1,1
11월 14일,월,1819 ,12.9,0,7.4,11,3,2016,0,0
11월 15일,화,2205 ,5.6,0,0,11,0,2016,0,0
11월 16일,수,2019 ,3.8,0,1.3,11,0,2016,0,0
11월 17일,목,3480 ,7.1,0,2.3,11,0,2016,0,0
11월 18일,금,2356 ,9,0,5.5,11,0.5,2016,0,0
11월 19일,토,9936 ,13.3,0,9.9,11,0,2016,1,1
11월 20일,일,24388 ,9.7,0,1.6,11,0,2016,1,1
11월 21일,월,2231 ,8.7,0,6.8,11,0,2016,0,0
11월 22일,화,1433 ,3,0,7.3,11,0,2016,0,0
11월 23일,수,1021 ,-0.8,0,4.3,11,0,2016,0,0
11월 24일,목,881 ,-2.4,0,0,11,0,2016,0,0
11월 25일,금,1817 ,0.1,0,3.9,11,0,2016,0,0
11월 26일,토,2325 ,0.2,0,7.4,11,1,2016,1,1
11월 27일,일,3815 ,3.5,0,6.8,11,0,2016,1,1
11월 28일,월,1180 ,1.4,0,0,11,0,2016,0,0
11월 29일,화,1237 ,0.1,0,0,11,0,2016,0,0
11월 30일,수,978 ,5.7,0,8.3,11,1.5,2016,0,0
12월 1일,목,1483 ,4.9,0,1.8,12,0,2016,0,0
12월 2일,금,1224 ,0.8,0,0,12,0,2016,0,0
12월 3일,토,5705 ,2.9,0,2.5,12,0,2016,1,1
12월 4일,일,4360 ,4.6,0,8.1,12,0,2016,1,1
12월 5일,월,952 ,6.7,0,7.9,12,0.5,2016,0,0
12월 6일,화,997 ,-1.2,0,0,12,0,2016,0,0
12월 7일,수,1314 ,1.4,0,5,12,0,2016,0,0
12월 8일,목,1090 ,1.9,0,6.1,12,3.5,2016,0,0
12월 9일,금,1245 ,2.1,0,3,12,1.5,2016,0,0
12월 10일,토,2386 ,-1.5,0,0,12,0,2016,1,1
12월 11일,일,3222 ,-2.3,0,0.4,12,0,2016,1,1
12월 12일,월,1043 ,1,0,6.9,12,0,2016,0,0
12월 13일,화,1312 ,2.6,0,5.5,12,0,2016,0,0
12월 14일,수,930 ,-0.6,0,6.9,12,0,2016,0,0
12월 15일,목,698 ,-3.9,0,0,12,0,2016,0,0
12월 16일,금,565 ,-4.4,0,2.6,12,0,2016,0,0
12월 17일,토,2403 ,2.6,0,5.9,12,0,2016,1,1
12월 18일,일,0 ,4.9,0,7.5,12,0,2016,1,1
12월 19일,월,0 ,6.4,0,7.8,12,0,2016,0,0
12월 20일,화,0 ,5.8,0,2.6,12,0,2016,0,0
12월 21일,수,0 ,6.1,0,8,12,32.5,2016,0,0
12월 22일,목,0 ,6.4,0,10,12,23,2016,0,0
12월 23일,금,0 ,-1.3,0,9.4,12,0,2016,0,0
12월 24일,토,0 ,-2.1,0,6,12,0,2016,1,1
12월 25일,일,0 ,-0.2,1,4.6,12,0,2016,1,2
12월 26일,월,0 ,2.5,0,8.9,12,0,2016,0,0
12월 27일,화,0 ,-1.5,0,2.9,12,0,2016,0,0
12월 28일,수,0 ,-3.8,0,1.5,12,0,2016,0,0
12월 29일,목,0 ,-3.5,0,1.4,12,0,2016,0,0
12월 30일,금,0 ,-4.5,0,3.9,12,0,2016,0,0
12월 31일,토,0 ,-0.4,0,6.6,12,0,2016,1,1
