date,day,total,temp,공휴일,cloud,month,rain,year,공휴일(주말포함),"공휴일(주말포함, 겹치면 가중치)"
4월 4일,금,5744 ,6.3,0,2.6,4,0,2014,0,0
4월 5일,토,25985 ,5.8,0,2.4,4,0,2014,1,1
4월 6일,일,36555 ,7.5,0,0.4,4,0,2014,1,1
4월 7일,월,7494 ,9.7,0,3.4,4,0,2014,0,0
4월 8일,화,8030 ,11,0,1.3,4,0,2014,0,0
4월 9일,수,6577 ,10.4,0,6,4,0,2014,0,0
4월 10일,목,7334 ,12.6,0,5.9,4,0,2014,0,0
4월 11일,금,11125 ,12.5,0,6.4,4,0,2014,0,0
4월 12일,토,32878 ,13.5,0,9.1,4,0,2014,1,1
4월 13일,일,39148 ,15.7,0,5.6,4,0,2014,1,1
4월 14일,월,14644 ,15.8,0,0,4,0,2014,0,0
4월 15일,화,8345 ,13.4,0,4.1,4,0,2014,0,0
4월 16일,수,5638 ,13.8,0,6.6,4,0,2014,0,0
4월 17일,목,5377 ,13.6,0,6.6,4,3,2014,0,0
4월 18일,금,9782 ,14.9,0,4.3,4,0,2014,0,0
4월 19일,토,27703 ,13.2,0,7.3,4,0,2014,1,1
4월 20일,일,38182 ,14.2,0,3.3,4,0,2014,1,1
4월 21일,월,8442 ,14.6,0,3.9,4,0,2014,0,0
4월 22일,화,7371 ,15.3,0,2.1,4,0,2014,0,0
4월 23일,수,7467 ,15.9,0,0,4,0,2014,0,0
4월 24일,목,6733 ,16.7,0,1.3,4,0,2014,0,0
4월 25일,금,9435 ,16.8,0,0,4,0,2014,0,0
4월 26일,토,36848 ,17.2,0,8.3,4,0,2014,1,1
4월 27일,일,4279 ,14.7,0,10,4,7.5,2014,1,1
4월 28일,월,797 ,13.2,0,9.9,4,17,2014,0,0
4월 29일,화,2927 ,15.1,0,8.7,4,4,2014,0,0
4월 30일,수,13112 ,15.7,0,5.4,4,0,2014,0,0
5월 1일,목,36709 ,15.5,0,0,5,0,2014,0,0
5월 2일,금,17881 ,15,0,6.4,5,0.5,2014,0,0
5월 3일,토,43909 ,12.6,0,1.1,5,0,2014,1,1
5월 4일,일,44140 ,11.3,0,5.3,5,0.5,2014,1,1
5월 5일,월,86100 ,11.3,1,0.5,5,0,2014,1,1
5월 6일,화,46041 ,12.1,1,0,5,0,2014,1,1
5월 7일,수,6102 ,14.6,0,5.8,5,0.5,2014,0,0
5월 8일,목,6203 ,13.7,0,5.9,5,6,2014,0,0
5월 9일,금,13129 ,15.4,0,2.1,5,0,2014,0,0
5월 10일,토,36589 ,18.8,0,0.5,5,0,2014,1,1
5월 11일,일,19697 ,18.5,0,8.5,5,19.5,2014,1,1
5월 12일,월,4102 ,16.4,0,4.8,5,12,2014,0,0
5월 13일,화,9496 ,19.3,0,1.6,5,0,2014,0,0
5월 14일,수,9777 ,19.6,0,3.8,5,0,2014,0,0
5월 15일,목,11973 ,17.9,0,3.3,5,0,2014,0,0
5월 16일,금,13646 ,18.1,0,0.5,5,0,2014,0,0
5월 17일,토,38676 ,18.1,0,3.1,5,0,2014,1,1
5월 18일,일,42275 ,18.4,0,2,5,0,2014,1,1
5월 19일,월,8283 ,18.5,0,4.1,5,0,2014,0,0
5월 20일,화,8489 ,20.2,0,5.4,5,0,2014,0,0
5월 21일,수,8049 ,19.2,0,3.4,5,0,2014,0,0
5월 22일,목,11018 ,20.4,0,0,5,0,2014,0,0
5월 23일,금,11703 ,20.9,0,2.1,5,0,2014,0,0
5월 24일,토,38945 ,21.1,0,8,5,0,2014,1,1
5월 25일,일,17202 ,19.9,0,10,5,11,2014,1,1
5월 26일,월,8583 ,19.4,0,5,5,1,2014,0,0
5월 27일,화,8293 ,23,0,0.6,5,0,2014,0,0
5월 28일,수,9605 ,22.8,0,4,5,0,2014,0,0
5월 29일,목,8732 ,22.5,0,0.9,5,0,2014,0,0
5월 30일,금,12482 ,23.2,0,0,5,0,2014,0,0
5월 31일,토,26107 ,24.6,0,1.5,5,0,2014,1,1
6월 1일,일,26239 ,23.7,0,8.5,6,0,2014,1,1
6월 2일,월,7922 ,21.6,0,10,6,1.5,2014,0,0
6월 3일,화,2335 ,18.2,0,10,6,31.5,2014,0,0
6월 4일,수,33041 ,22.4,1,7.4,6,0,2014,1,1
6월 5일,목,17905 ,22.2,0,7.6,6,0,2014,0,0
6월 6일,금,48133 ,23.1,1,1,6,0,2014,1,1
6월 7일,토,37017 ,23.2,0,6.1,6,0,2014,1,1
6월 8일,일,27727 ,21.2,0,7.8,6,0,2014,1,1
6월 9일,월,5665 ,22.2,0,5.9,6,0,2014,0,0
6월 10일,화,5364 ,22.5,0,7,6,7,2014,0,0
6월 11일,수,5124 ,19.8,0,8,6,38,2014,0,0
6월 12일,목,7047 ,20.7,0,7.4,6,2.5,2014,0,0
6월 13일,금,8663 ,21,0,6,6,0,2014,0,0
6월 14일,토,25862 ,22.2,0,3.1,6,0,2014,1,1
6월 15일,일,25615 ,22.4,0,5.9,6,0,2014,1,1
6월 16일,월,5149 ,22.8,0,7.4,6,0,2014,0,0
6월 17일,화,4802 ,24,0,8,6,0,2014,0,0
6월 18일,수,4547 ,23.9,0,4.8,6,0,2014,0,0
6월 19일,목,6205 ,22.5,0,7.6,6,0,2014,0,0
6월 20일,금,6688 ,22.9,0,8.6,6,10.5,2014,0,0
6월 21일,토,16213 ,22.4,0,9.5,6,22.5,2014,1,1
6월 22일,일,18144 ,22.4,0,7.5,6,0,2014,1,1
6월 23일,월,2751 ,21.2,0,6.3,6,0.5,2014,0,0
6월 24일,화,5420 ,22.2,0,5.3,6,1.5,2014,0,0
6월 25일,수,5603 ,23.2,0,5.1,6,0,2014,0,0
6월 26일,목,5256 ,24.1,0,6,6,0,2014,0,0
6월 27일,금,5158 ,24.2,0,5,6,0,2014,0,0
6월 28일,토,15884 ,23.9,0,6.8,6,0,2014,1,1
6월 29일,일,20557 ,23.6,0,5.9,6,0,2014,1,1
6월 30일,월,3621 ,24.8,0,4,6,0,2014,0,0
7월 1일,화,3277 ,25.7,0,3.3,7,0,2014,0,0
7월 2일,수,2989 ,24.4,0,9,7,15,2014,0,0
7월 3일,목,1515 ,22.2,0,9.3,7,9.5,2014,0,0
7월 4일,금,3892 ,25.9,0,3.5,7,0,2014,0,0
7월 5일,토,14159 ,24.6,0,6.6,7,0,2014,1,1
7월 6일,일,14501 ,23.8,0,7.8,7,0,2014,1,1
7월 7일,월,6747 ,26.1,0,3.3,7,0,2014,0,0
7월 8일,화,2751 ,25.8,0,8.5,7,2,2014,0,0
7월 9일,수,1873 ,26.7,0,8.5,7,1.5,2014,0,0
7월 10일,목,2973 ,28.9,0,6.3,7,0,2014,0,0
7월 11일,금,2796 ,26.8,0,2.8,7,0,2014,0,0
7월 12일,토,11484 ,24.9,0,8,7,0,2014,1,1
7월 13일,일,12456 ,25.1,0,8.4,7,0,2014,1,1
7월 14일,월,2621 ,26,0,5,7,0,2014,0,0
7월 15일,화,4005 ,26,0,8.5,7,0,2014,0,0
7월 16일,수,3912 ,25.9,0,7.3,7,0,2014,0,0
7월 17일,목,2587 ,25.2,0,8.6,7,0,2014,0,0
7월 18일,금,3270 ,25.3,0,7.4,7,14.5,2014,0,0
7월 19일,토,9041 ,26.4,0,8.4,7,0,2014,1,1
7월 20일,일,10186 ,26.8,0,5.5,7,0,2014,1,1
7월 21일,월,3774 ,26.5,0,6.5,7,0,2014,0,0
7월 22일,화,3102 ,25.6,0,9.5,7,5,2014,0,0
7월 23일,수,1297 ,23,0,10,7,42.5,2014,0,0
7월 24일,목,1335 ,21.5,0,9.9,7,34,2014,0,0
7월 25일,금,1955 ,27.6,0,8.8,7,28.5,2014,0,0
7월 26일,토,7548 ,23.2,0,8.4,7,3,2014,1,1
7월 27일,일,14282 ,24.6,0,4.5,7,0,2014,1,1
7월 28일,월,6518 ,25.3,0,4.9,7,0,2014,0,0
7월 29일,화,7075 ,25.1,0,7.4,7,0,2014,0,0
7월 30일,수,5945 ,27.6,0,6.4,7,0,2014,0,0
7월 31일,목,7921 ,27.7,0,6,7,0,2014,0,0
8월 1일,금,6625 ,28.9,0,5.8,8,0,2014,0,0
8월 2일,토,9590 ,30.1,0,8.4,8,0,2014,1,1
8월 3일,일,6160 ,25.7,0,9.6,8,14,2014,1,1
8월 4일,월,4467 ,25.8,0,9,8,4.5,2014,0,0
8월 5일,화,7419 ,26.7,0,7.5,8,0,2014,0,0
8월 6일,수,4746 ,24.4,0,10,8,11,2014,0,0
8월 7일,목,5554 ,23.8,0,8.6,8,0.5,2014,0,0
8월 8일,금,7811 ,25.2,0,3.6,8,0,2014,0,0
8월 9일,토,16197 ,25.5,0,4.6,8,0,2014,1,1
8월 10일,일,14742 ,23.3,0,7.8,8,37,2014,1,1
8월 11일,월,5799 ,23.1,0,5,8,0,2014,0,0
8월 12일,화,5780 ,24.7,0,4.5,8,0,2014,0,0
8월 13일,수,7874 ,22.6,0,9.5,8,0,2014,0,0
8월 14일,목,33238 ,20.9,0,9.5,8,0,2014,0,0
8월 15일,금,30465 ,24,1,6.3,8,0,2014,1,1
8월 16일,토,23733 ,24.8,0,6.5,8,0,2014,1,1
8월 17일,일,4754 ,22.6,0,9.8,8,5,2014,1,1
8월 18일,월,2126 ,21.8,0,10,8,4.5,2014,0,0
8월 19일,화,2588 ,22,0,9.6,8,4.5,2014,0,0
8월 20일,수,5064 ,24.5,0,9.8,8,0,2014,0,0
8월 21일,목,757 ,22.5,0,10,8,91.5,2014,0,0
8월 22일,금,8450 ,25,0,6.8,8,2.5,2014,0,0
8월 23일,토,19763 ,25.2,0,7.6,8,0,2014,1,1
8월 24일,일,18589 ,25.1,0,8.5,8,0,2014,1,1
8월 25일,월,2708 ,25.2,0,9.6,8,0,2014,0,0
8월 26일,화,3988 ,25.1,0,6.5,8,0.5,2014,0,0
8월 27일,수,4572 ,24.2,0,5.8,8,0,2014,0,0
8월 28일,목,3750 ,24.3,0,2.4,8,0,2014,0,0
8월 29일,금,14039 ,24.5,0,4.9,8,6.5,2014,0,0
8월 30일,토,18664 ,24,0,2.5,8,0,2014,1,1
8월 31일,일,19350 ,22.9,0,6.6,8,0,2014,1,1
9월 1일,월,3329 ,23.2,0,6.1,9,0,2014,0,0
9월 2일,화,3602 ,22.6,0,8.8,9,5,2014,0,0
9월 3일,수,786 ,19.8,0,9.6,9,37,2014,0,0
9월 4일,목,2810 ,22.7,0,4,9,0,2014,0,0
9월 5일,금,5953 ,23.8,0,5.5,9,0,2014,0,0
9월 6일,토,14143 ,24.7,0,3.1,9,0,2014,1,1
9월 7일,일,12863 ,24.6,1,2.3,9,0,2014,1,2
9월 8일,월,18167 ,24.1,4,3.9,9,0,2014,4,4
9월 9일,화,32905 ,22.6,1,4.9,9,0,2014,1,1
9월 10일,수,26422 ,21.3,1,0.5,9,0,2014,1,1
9월 11일,목,4242 ,22.3,0,2.9,9,0,2014,0,0
9월 12일,금,6409 ,21.1,0,7.1,9,0,2014,0,0
9월 13일,토,22847 ,22.6,0,2.6,9,0,2014,1,1
9월 14일,일,26519 ,22.4,0,5.3,9,0,2014,1,1
9월 15일,월,3765 ,23.3,0,7.8,9,0,2014,0,0
9월 16일,화,4507 ,20.8,0,6.6,9,0,2014,0,0
9월 17일,수,5154 ,19.3,0,8.6,9,0,2014,0,0
9월 18일,목,6232 ,17.9,0,5.8,9,0,2014,0,0
9월 19일,금,7899 ,19.3,0,0.5,9,0,2014,0,0
9월 20일,토,37344 ,19.7,0,0.3,9,0,2014,1,1
9월 21일,일,25895 ,18.9,0,4.1,9,0,2014,1,1
9월 22일,월,8129 ,19.8,0,0.6,9,0,2014,0,0
9월 23일,화,5534 ,21.2,0,6.4,9,0,2014,0,0
9월 24일,수,1507 ,19.4,0,8,9,3,2014,0,0
9월 25일,목,8064 ,21.1,0,3.5,9,0,2014,0,0
9월 26일,금,9360 ,20.3,0,7.3,9,0,2014,0,0
9월 27일,토,24450 ,20.9,0,4.1,9,0,2014,1,1
9월 28일,일,26409 ,20.9,0,8.5,9,0,2014,1,1
9월 29일,월,3145 ,19.3,0,9,9,0,2014,0,0
9월 30일,화,6433 ,19.5,0,3.9,9,0,2014,0,0
10월 1일,수,8402 ,18.8,0,6.3,10,0,2014,0,0
10월 2일,목,7181 ,17.8,0,8.6,10,4,2014,0,0
10월 3일,금,40605 ,16,1,4.5,10,0,2014,1,1
10월 4일,토,36185 ,16.4,0,0.8,10,0,2014,1,1
10월 5일,일,28617 ,15.5,0,0,10,0,2014,1,1
10월 6일,월,6903 ,14.4,0,0.6,10,0,2014,0,0
10월 7일,화,10676 ,14.8,0,1.4,10,0,2014,0,0
10월 8일,수,13391 ,14.7,0,2.6,10,0,2014,0,0
10월 9일,목,42235 ,16.5,0.0000001,2.8,10,0,2014,0.0000001,0.0000001
10월 10일,금,19982 ,18.1,0,0.3,10,0,2014,0,0
10월 11일,토,28762 ,17.3,0,0,10,0,2014,1,1
10월 12일,일,27950 ,18.6,0,4.1,10,0,2014,1,1
10월 13일,월,5973 ,16.8,0,3.6,10,0,2014,0,0
10월 14일,화,9432 ,12.1,0,0.4,10,0,2014,0,0
10월 15일,수,8592 ,12.3,0,3.3,10,0,2014,0,0
10월 16일,목,9877 ,13.4,0,3.3,10,1.5,2014,0,0
10월 17일,금,15581 ,11.4,0,0.9,10,0,2014,0,0
10월 18일,토,28383 ,13.2,0,0,10,0,2014,1,1
10월 19일,일,27645 ,15.4,0,6.3,10,0,2014,1,1
10월 20일,월,1985 ,14.3,0,10,10,28,2014,0,0
10월 21일,화,2440 ,13.6,0,10,10,25.5,2014,0,0
10월 22일,수,8510 ,12.4,0,4.3,10,0,2014,0,0
10월 23일,목,9534 ,11.9,0,0.6,10,0,2014,0,0
10월 24일,금,15828 ,13,0,3,10,0,2014,0,0
10월 25일,토,30181 ,14.6,0,1.4,10,0,2014,1,1
10월 26일,일,29202 ,15.3,0,7.9,10,0.5,2014,1,1
10월 27일,월,7060 ,10.1,0,0.4,10,0,2014,0,0
10월 28일,화,8124 ,8,0,0,10,0,2014,0,0
10월 29일,수,9058 ,10,0,1.8,10,0,2014,0,0
10월 30일,목,7725 ,11.9,0,6,10,0,2014,0,0
10월 31일,금,6459 ,13.6,0,9.9,10,0,2014,0,0
11월 1일,토,19714 ,16.1,0,7.5,11,0,2014,1,1
11월 2일,일,18952 ,12.2,0,4.8,11,6,2014,1,1
11월 3일,월,5045 ,9.6,0,0.8,11,0,2014,0,0
11월 4일,화,10967 ,9.3,0,0,11,0,2014,0,0
11월 5일,수,7028 ,10.7,0,3.5,11,0,2014,0,0
11월 6일,목,5168 ,12.8,0,5.4,11,0,2014,0,0
11월 7일,금,5601 ,8.1,0,2.4,11,0,2014,0,0
11월 8일,토,16186 ,9,0,7.6,11,0,2014,1,1
11월 9일,일,23289 ,8.1,0,0.9,11,0,2014,1,1
11월 10일,월,4439 ,6.9,0,0,11,0,2014,0,0
11월 11일,화,4999 ,8.6,0,5.1,11,1,2014,0,0
11월 12일,수,2818 ,6.6,0,5.4,11,2.5,2014,0,0
11월 13일,목,1579 ,0.2,0,2.4,11,0,2014,0,0
11월 14일,금,8590 ,3.9,0,2.5,11,0,2014,0,0
11월 15일,토,9443 ,2.8,0,3.8,11,0,2014,1,1
11월 16일,일,9207 ,6.4,0,6.6,11,0,2014,1,1
11월 17일,월,2240 ,6.1,0,3.8,11,2,2014,0,0
11월 18일,화,2269 ,3.4,0,0,11,0,2014,0,0
11월 19일,수,3593 ,3.6,0,2.5,11,0,2014,0,0
11월 20일,목,2242 ,5.9,0,2.3,11,0,2014,0,0
11월 21일,금,2688 ,10,0,4.3,11,0,2014,0,0
11월 22일,토,3874 ,9.5,0,6.8,11,4.5,2014,1,1
11월 23일,일,9961 ,8.2,0,9.5,11,0,2014,1,1
11월 24일,월,1698 ,8.7,0,10,11,0,2014,0,0
11월 25일,화,1998 ,9,0,6.4,11,0,2014,0,0
11월 26일,수,1999 ,9.3,0,3.8,11,0,2014,0,0
11월 27일,목,2210 ,8.2,0,3.6,11,0,2014,0,0
11월 28일,금,465 ,8.4,0,8.4,11,16.5,2014,0,0
11월 29일,토,9321 ,7.1,0,2.8,11,0,2014,1,1
11월 30일,일,1555 ,8.5,0,9.9,11,7,2014,1,1
12월 1일,월,696 ,-0.4,0,4.8,12,1,2014,0,0
12월 2일,화,682 ,-4.7,0,1,12,0,2014,0,0
12월 3일,수,792 ,-2.8,0,7.8,12,0.5,2014,0,0
12월 4일,목,841 ,-3.7,0,1.6,12,0,2014,0,0
12월 5일,금,2345 ,-5.7,0,0.4,12,0,2014,0,0
12월 6일,토,1702 ,-4.6,0,1.3,12,0,2014,1,1
12월 7일,일,1965 ,-3.1,0,8.5,12,0,2014,1,1
12월 8일,월,869 ,-2,0,1.3,12,0.5,2014,0,0
12월 9일,화,1162 ,-3.5,0,2.5,12,0,2014,0,0
12월 10일,수,1113 ,0.7,0,9.3,12,2,2014,0,0
12월 11일,목,27025 ,-0.5,0,5.5,12,0,2014,0,0
12월 12일,금,888 ,-3,0,5.4,12,0,2014,0,0
12월 13일,토,1682 ,-4.5,0,0.5,12,0,2014,1,1
12월 14일,일,1943 ,-3.4,0,4.6,12,0,2014,1,1
12월 15일,월,790 ,0.1,0,8.8,12,7.5,2014,0,0
12월 16일,화,570 ,-3.9,0,3,12,0,2014,0,0
12월 17일,수,468 ,-7.8,0,0.3,12,0,2014,0,0
12월 18일,목,461 ,-7.9,0,0,12,0,2014,0,0
12월 19일,금,789 ,-3.7,0,7,12,0,2014,0,0
12월 20일,토,1548 ,-0.6,0,3.1,12,3,2014,1,1
12월 21일,일,1559 ,-5.9,0,1.3,12,0,2014,1,1
12월 22일,월,591 ,-5.5,0,2.6,12,0,2014,0,0
12월 23일,화,1131 ,-1.5,0,6.4,12,0,2014,0,0
12월 24일,수,1318 ,2.6,0,3.8,12,0,2014,0,0
12월 25일,목,3846 ,-1.7,1,0,12,0,2014,1,1
12월 26일,금,1354 ,-4.2,0,0.4,12,0,2014,0,0
12월 27일,토,3624 ,-3.2,0,2.9,12,0,2014,1,1
12월 28일,일,3543 ,-1.9,0,5.6,12,0,2014,1,1
12월 29일,월,1734 ,1.2,0,8.5,12,0,2014,0,0
12월 30일,화,1688 ,2.1,0,3.4,12,0,2014,0,0
12월 31일,수,1368 ,-1.4,0,5,12,0,2014,0,0
