date,day,total,temp,공휴일,cloud,month,rain,year,공휴일(주말포함),"공휴일(주말포함, 겹치면 가중치)"
3월 6일,일,25084 ,3.8,0,7.5,3,0,2011,1,1
3월 7일,월,1790 ,2.4,0,0,3,0,2011,0,0
3월 8일,화,1691 ,2.2,0,0.9,3,0,2011,0,0
3월 9일,수,9901 ,1.5,0,1,3,0,2011,0,0
3월 10일,목,2028 ,1.3,0,1.4,3,0,2011,0,0
3월 11일,금,3008 ,4.5,0,1,3,0,2011,0,0
3월 12일,토,36780 ,6.9,0,1.8,3,0,2011,1,1
3월 13일,일,43173 ,10.6,0,5.6,3,0,2011,1,1
3월 14일,월,1910 ,7.4,0,9.6,3,0,2011,0,0
3월 15일,화,1928 ,2.1,0,3.1,3,0,2011,0,0
3월 16일,수,1290 ,0.7,0,1.1,3,0,2011,0,0
3월 17일,목,3130 ,1,0,0,3,0,2011,0,0
3월 18일,금,3568 ,5.4,0,3.5,3,0,2011,0,0
3월 19일,토,18624 ,9.8,0,7.3,3,0,2011,1,1
3월 20일,일,4317 ,6.6,0,8.6,3,5.5,2011,1,1
3월 21일,월,3663 ,8.4,0,9,3,0,2011,0,0
3월 22일,화,2074 ,2.7,0,1.9,3,0,2011,0,0
3월 23일,수,2192 ,2.3,0,0.4,3,0,2011,0,0
3월 24일,목,2515 ,3.4,0,5.9,3,5.5,2011,0,0
3월 25일,금,2195 ,3,0,0.8,3,0,2011,0,0
3월 26일,토,25766 ,3.4,0,0.6,3,0,2011,1,1
3월 27일,일,34244 ,5.4,0,6.5,3,0,2011,1,1
3월 28일,월,1823 ,5.2,0,4.8,3,1,2011,0,0
3월 29일,화,3276 ,4.9,0,3.8,3,0,2011,0,0
3월 30일,수,5076 ,7.8,0,0,3,0,2011,0,0
3월 31일,목,6312 ,8.5,0,1.3,3,0,2011,0,0
4월 1일,금,9078 ,8.8,0,2.4,4,0,2011,0,0
4월 2일,토,17204 ,7.8,0,8.8,4,0,2011,1,1
4월 3일,일,46119 ,8.4,0,1.6,4,0,2011,1,1
4월 4일,월,11498 ,9,0,0.1,4,0,2011,0,0
4월 5일,화,10443 ,9.6,0,0,4,0,2011,0,0
4월 6일,수,7853 ,10.1,0,5.9,4,0,2011,0,0
4월 7일,목,333 ,9.9,0,10,4,10.5,2011,0,0
4월 8일,금,6095 ,11.5,0,5.1,4,0,2011,0,0
4월 9일,토,50096 ,10.3,0,1.5,4,0,2011,1,1
4월 10일,일,35935 ,11.3,0,7.4,4,0.5,2011,1,1
4월 11일,월,9104 ,10.3,0,1.3,4,0,2011,0,0
4월 12일,화,12400 ,10,0,0,4,0,2011,0,0
4월 13일,수,13926 ,10.7,0,0,4,0,2011,0,0
4월 14일,목,14276 ,11.9,0,4.8,4,0,2011,0,0
4월 15일,금,10067 ,13.3,0,7.1,4,0,2011,0,0
4월 16일,토,59349 ,11.6,0,0,4,0,2011,1,1
4월 17일,일,67784 ,12.4,0,3.9,4,0,2011,1,1
4월 18일,월,3169 ,6.9,0,8.8,4,1.5,2011,0,0
4월 19일,화,19647 ,10.7,0,3.1,4,0,2011,0,0
4월 20일,수,24202 ,11.1,0,1.5,4,0,2011,0,0
4월 21일,목,26664 ,13,0,8,4,0,2011,0,0
4월 22일,금,2412 ,9.1,0,8.8,4,26,2011,0,0
4월 23일,토,56941 ,10.3,0,1.5,4,0,2011,1,1
4월 24일,일,63143 ,10,0,1.6,4,0,2011,1,1
4월 25일,월,16661 ,11.6,0,7.3,4,0,2011,0,0
4월 26일,화,3695 ,10.5,0,10,4,2.5,2011,0,0
4월 27일,수,15837 ,11.6,0,9,4,1.5,2011,0,0
4월 28일,목,25118 ,10.8,0,4.1,4,0,2011,0,0
4월 29일,금,27271 ,13.3,0,8.4,4,2,2011,0,0
4월 30일,토,1225 ,14.1,0,10,4,97,2011,1,1
5월 1일,일,12546 ,12.9,0,4.4,5,0.5,2011,1,1
5월 2일,월,18194 ,14.4,0,4,5,0,2011,0,0
5월 3일,화,15422 ,15.1,0,2.3,5,0,2011,0,0
5월 4일,수,21955 ,15,0,6,5,0,2011,0,0
5월 5일,목,115002 ,16.6,1,1.8,5,0,2011,1,1
5월 6일,금,25841 ,15.2,0,8.9,5,3,2011,0,0
5월 7일,토,25171 ,15.9,0,6.8,5,2.5,2011,1,1
5월 8일,일,43202 ,17.8,0,6.5,5,0,2011,1,1
5월 9일,월,8676 ,18.5,0,10,5,3,2011,0,0
5월 10일,화,5034 ,17.2,1,10,5,15.5,2011,1,1
5월 11일,수,3412 ,17.3,0,7.6,5,28.5,2011,0,0
5월 12일,목,14144 ,16.3,0,5.8,5,0,2011,0,0
5월 13일,금,24611 ,14.8,0,0.3,5,0,2011,0,0
5월 14일,토,54761 ,17.1,0,0,5,0,2011,1,1
5월 15일,일,45333 ,18.1,0,2.9,5,0,2011,1,1
5월 16일,월,15610 ,16.4,0,0.5,5,0,2011,0,0
5월 17일,화,19872 ,16.5,0,1.4,5,0,2011,0,0
5월 18일,수,16647 ,19.9,0,5.6,5,0,2011,0,0
5월 19일,목,15572 ,21.3,0,7.1,5,0,2011,0,0
5월 20일,금,5245 ,18.3,0,9.4,5,8.5,2011,0,0
5월 21일,토,12142 ,15.3,0,10,5,1,2011,1,1
5월 22일,일,47039 ,17.4,0,7.1,5,0,2011,1,1
5월 23일,월,9087 ,18.6,0,4.6,5,0,2011,0,0
5월 24일,화,15713 ,20.3,0,4.8,5,0,2011,0,0
5월 25일,수,14813 ,20.8,0,8.3,5,0,2011,0,0
5월 26일,목,8584 ,18.9,0,8.5,5,0,2011,0,0
5월 27일,금,22782 ,18.9,0,5.4,5,0,2011,0,0
5월 28일,토,48738 ,21,0,4.1,5,0,2011,1,1
5월 29일,일,44564 ,22.5,0,1.5,5,0,2011,1,1
5월 30일,월,11203 ,21.9,0,6.5,5,0,2011,0,0
5월 31일,화,16139 ,18.6,0,9.9,5,3,2011,0,0
6월 1일,수,3540 ,17.9,0,8.1,6,17.5,2011,0,0
6월 2일,목,13377 ,19.2,0,4.6,6,0,2011,0,0
6월 3일,금,17621 ,20,0,6.3,6,0,2011,0,0
6월 4일,토,36159 ,19.7,0,6.9,6,0,2011,1,1
6월 5일,일,66688 ,21,0,4.1,6,0,2011,1,1
6월 6일,월,65788 ,20.6,1,5.3,6,0,2011,1,1
6월 7일,화,11375 ,20.2,0,5.1,6,0,2011,0,0
6월 8일,수,13557 ,22.5,0,2.9,6,0,2011,0,0
6월 9일,목,8396 ,19.8,0,9.4,6,0,2011,0,0
6월 10일,금,17176 ,21.5,0,8.8,6,0,2011,0,0
6월 11일,토,37413 ,24.7,0,3.3,6,0,2011,1,1
6월 12일,일,31213 ,23.3,0,5.8,6,0,2011,1,1
6월 13일,월,9024 ,21,0,4.9,6,0,2011,0,0
6월 14일,화,13611 ,22.6,0,2.8,6,0,2011,0,0
6월 15일,수,10421 ,24.6,0,3.6,6,0,2011,0,0
6월 16일,목,10502 ,25.2,0,0.1,6,0,2011,0,0
6월 17일,금,14521 ,24,0,7.1,6,0,2011,0,0
6월 18일,토,25954 ,24,0,4.1,6,0,2011,1,1
6월 19일,일,27754 ,25.9,0,0.5,6,0,2011,1,1
6월 20일,월,5476 ,25.9,0,0,6,0,2011,0,0
6월 21일,화,7861 ,24.4,0,2.4,6,0,2011,0,0
6월 22일,수,3179 ,23,0,10,6,9.5,2011,0,0
6월 23일,목,560 ,22.5,0,10,6,39,2011,0,0
6월 24일,금,2163 ,20,0,10,6,21,2011,0,0
6월 25일,토,3607 ,18.3,0,10,6,39,2011,1,1
6월 26일,일,1621 ,20.3,0,9.9,6,38,2011,1,1
6월 27일,월,1044 ,19.8,0,10,6,13.5,2011,0,0
6월 28일,화,7291 ,24.6,0,7.3,6,0,2011,0,0
6월 29일,수,1299 ,21.4,0,10,6,209,2011,0,0
6월 30일,목,1235 ,24.8,0,9.8,6,38.5,2011,0,0
7월 1일,금,4994 ,25.5,0,7.1,7,0,2011,0,0
7월 2일,토,16771 ,25.1,0,9.1,7,0,2011,1,1
7월 3일,일,776 ,23,0,10,7,173.5,2011,1,1
7월 4일,월,3644 ,23.2,0,4.3,7,0,2011,0,0
7월 5일,화,4587 ,24.1,0,2.8,7,0,2011,0,0
7월 6일,수,5805 ,24.7,0,7.1,7,0,2011,0,0
7월 7일,목,1237 ,22.9,0,10,7,64.5,2011,0,0
7월 8일,금,8547 ,22.9,0,10,7,30.5,2011,0,0
7월 9일,토,8206 ,24.4,0,9.5,7,42.5,2011,1,1
7월 10일,일,12341 ,24.5,0,9.8,7,3.5,2011,1,1
7월 11일,월,842 ,21.6,0,10,7,37.5,2011,0,0
7월 12일,화,768 ,23.5,0,10,7,64.5,2011,0,0
7월 13일,수,1511 ,24.9,0,10,7,23,2011,0,0
7월 14일,목,1117 ,24.5,0,10,7,42.5,2011,0,0
7월 15일,금,1127 ,23.9,0,10,7,34.5,2011,0,0
7월 16일,토,3622 ,23.7,0,10,7,39,2011,1,1
7월 17일,일,18364 ,26,0,9.1,7,1,2011,1,1
7월 18일,월,4840 ,29.6,0,4.4,7,0,2011,0,0
7월 19일,화,4146 ,29.2,0,2.1,7,0,2011,0,0
7월 20일,수,4056 ,28.1,0,0.5,7,0,2011,0,0
7월 21일,목,5328 ,27.5,0,3.8,7,0,2011,0,0
7월 22일,금,5748 ,24.2,0,10,7,0,2011,0,0
7월 23일,토,17986 ,26.5,0,8.4,7,0,2011,1,1
7월 24일,일,12838 ,25.3,0,9.3,7,5.5,2011,1,1
7월 25일,월,5208 ,25.6,0,8.9,7,20,2011,0,0
7월 26일,화,6064 ,25.9,0,9.1,7,92,2011,0,0
7월 27일,수,248 ,25.1,0,10,7,241.5,2011,0,0
7월 28일,목,1114 ,25.5,0,10,7,85.5,2011,0,0
7월 29일,금,5759 ,27.5,0,7.5,7,0,2011,0,0
7월 30일,토,22158 ,27.5,0,7.6,7,0,2011,1,1
7월 31일,일,5781 ,24.9,0,9.3,7,79,2011,1,1
8월 1일,월,22839 ,26.3,0,9.6,8,1.5,2011,0,0
8월 2일,화,18712 ,26.6,0,8,8,5.5,2011,0,0
8월 3일,수,11154 ,25.8,0,9.1,8,18.5,2011,0,0
8월 4일,목,7168 ,25.5,0,8.4,8,2.5,2011,0,0
8월 5일,금,13864 ,29,0,3.8,8,0,2011,0,0
8월 6일,토,19150 ,29,0,6.6,8,3.5,2011,1,1
8월 7일,일,15129 ,28.9,0,8.3,8,5.5,2011,1,1
8월 8일,월,886 ,25.5,0,10,8,41,2011,0,0
8월 9일,화,5176 ,26.3,0,9.1,8,0.5,2011,0,0
8월 10일,수,7322 ,26.6,0,8.8,8,0,2011,0,0
8월 11일,목,8234 ,27.8,0,8.3,8,0,2011,0,0
8월 12일,금,4846 ,25.8,0,10,8,22,2011,0,0
8월 13일,토,6945 ,25.8,0,9.4,8,21,2011,1,1
8월 14일,일,18178 ,25.5,0,9.9,8,34,2011,1,1
8월 15일,월,25996 ,25.2,1,9.9,8,1,2011,1,1
8월 16일,화,4283 ,25.6,0,10,8,44.5,2011,0,0
8월 17일,수,2434 ,24.3,0,10,8,29.5,2011,0,0
8월 18일,목,8943 ,26,0,6.9,8,0,2011,0,0
8월 19일,금,7341 ,24.5,0,9.3,8,0,2011,0,0
8월 20일,토,27548 ,23.1,0,8.3,8,0,2011,1,1
8월 21일,일,33452 ,24,0,4.9,8,0,2011,1,1
8월 22일,월,7806 ,23.9,0,5.3,8,0,2011,0,0
8월 23일,화,7932 ,24.3,0,3.3,8,0,2011,0,0
8월 24일,수,7404 ,24,0,6.9,8,0,2011,0,0
8월 25일,목,7533 ,24.9,0,7.1,8,0,2011,0,0
8월 26일,금,8438 ,26.2,0,6.9,8,0,2011,0,0
8월 27일,토,25448 ,27,0,5.4,8,0,2011,1,1
8월 28일,일,23154 ,27,0,5,8,0,2011,1,1
8월 29일,월,6059 ,26.9,0,6.1,8,0,2011,0,0
8월 30일,화,4055 ,26.8,0,7.6,8,7.5,2011,0,0
8월 31일,수,9177 ,27,0,2.3,8,0,2011,0,0
9월 1일,목,3796 ,26.4,0,2.4,9,0,2011,0,0
9월 2일,금,3980 ,26.6,0,1.8,9,0,2011,0,0
9월 3일,토,23244 ,25.1,0,1.4,9,0,2011,1,1
9월 4일,일,29738 ,23.1,0,3.6,9,0,2011,1,1
9월 5일,월,3970 ,23.4,0,0.5,9,0,2011,0,0
9월 6일,화,4687 ,22.4,0,0.1,9,0,2011,0,0
9월 7일,수,5302 ,22,0,5.4,9,0,2011,0,0
9월 8일,목,3786 ,21.4,0,8.4,9,0,2011,0,0
9월 9일,금,2267 ,19.2,0,9.8,9,4.5,2011,0,0
9월 10일,토,18570 ,21.2,0,9.4,9,0,2011,1,1
9월 11일,일,8382 ,20.6,1,9.9,9,1.5,2011,1,2
9월 12일,월,33315 ,23.1,4,8.4,9,0,2011,4,4
9월 13일,화,43440 ,24.6,1,7.1,9,0,2011,1,1
9월 14일,수,18206 ,24.3,0,6.4,9,0,2011,0,0
9월 15일,목,4993 ,24.9,0,2.8,9,0,2011,0,0
9월 16일,금,6662 ,25,0,5.1,9,0,2011,0,0
9월 17일,토,20666 ,25.5,0,7.5,9,0,2011,1,1
9월 18일,일,35575 ,21.3,0,8.5,9,2,2011,1,1
9월 19일,월,2684 ,16.9,0,8.1,9,0,2011,0,0
9월 20일,화,8113 ,16.9,0,5.3,9,0,2011,0,0
9월 21일,수,7592 ,16.9,0,2,9,0,2011,0,0
9월 22일,목,9957 ,17.1,0,0.8,9,0,2011,0,0
9월 23일,금,14380 ,18,0,0.3,9,0,2011,0,0
9월 24일,토,48389 ,18.2,0,0.5,9,0,2011,1,1
9월 25일,일,50289 ,18.7,0,0.3,9,0,2011,1,1
9월 26일,월,6219 ,19.4,0,0.3,9,0,2011,0,0
9월 27일,화,13163 ,19.4,0,0,9,0,2011,0,0
9월 28일,수,11012 ,18.5,0,8.3,9,0,2011,0,0
9월 29일,목,1858 ,16.6,0,9.3,9,25,2011,0,0
9월 30일,금,16527 ,15.6,0,1.3,9,0,2011,0,0
10월 1일,토,33192 ,11.8,0,1.6,10,0,2011,1,1
10월 2일,일,66850 ,12.5,0,2.9,10,0,2011,1,1
10월 3일,월,64247 ,11.9,1,0,10,0,2011,1,1
10월 4일,화,10181 ,13.6,0,2.6,10,0,2011,0,0
10월 5일,수,8643 ,15.6,0,5.4,10,0,2011,0,0
10월 6일,목,14797 ,16.4,0,2.3,10,0,2011,0,0
10월 7일,금,22518 ,14.4,0,0,10,0,2011,0,0
10월 8일,토,38670 ,14.7,0,0,10,0,2011,1,1
10월 9일,일,40275 ,14.9,0,5.5,10,0,2011,1,1
10월 10일,월,9261 ,15.8,0,4.3,10,0,2011,0,0
10월 11일,화,14379 ,15.5,0,1.4,10,0,2011,0,0
10월 12일,수,16263 ,13.1,0,6,10,0,2011,0,0
10월 13일,목,18787 ,14.8,0,1.6,10,0,2011,0,0
10월 14일,금,13038 ,13.7,0,9.3,10,7.5,2011,0,0
10월 15일,토,10098 ,12.7,0,8.9,10,31.5,2011,1,1
10월 16일,일,24657 ,15.1,0,4.9,10,1,2011,1,1
10월 17일,월,8066 ,12.2,0,0.1,10,0,2011,0,0
10월 18일,화,11742 ,7.6,0,0,10,0,2011,0,0
10월 19일,수,13489 ,10.5,0,1.3,10,0,2011,0,0
10월 20일,목,18055 ,13.4,0,5.5,10,0,2011,0,0
10월 21일,금,24330 ,15.8,0,7.9,10,0,2011,0,0
10월 22일,토,41650 ,15.6,0,5.5,10,0,2011,1,1
10월 23일,일,48102 ,15.7,0,6.6,10,0,2011,1,1
10월 24일,월,6039 ,12.9,0,8.4,10,1,2011,0,0
10월 25일,화,11077 ,7.6,0,0,10,0,2011,0,0
10월 26일,수,6122 ,7.7,0,3.1,10,0,2011,0,0
10월 27일,목,10592 ,10.9,0,5.3,10,0,2011,0,0
10월 28일,금,11401 ,12.9,0,6.1,10,0,2011,0,0
10월 29일,토,14473 ,11.5,0,9.1,10,4.5,2011,1,1
10월 30일,일,54059 ,13.9,0,2.9,10,0,2011,1,1
10월 31일,월,15558 ,12.8,0,3,10,0,2011,0,0
11월 1일,화,11148 ,13.8,0,2.9,11,0,2011,0,0
11월 2일,수,10565 ,14.9,0,5.4,11,0,2011,0,0
11월 3일,목,10413 ,14.4,0,1.4,11,0,2011,0,0
11월 4일,금,13919 ,17.8,0,8.3,11,0,2011,0,0
11월 5일,토,21982 ,19.7,0,8.8,11,0,2011,1,1
11월 6일,일,7203 ,15,0,9.6,11,7.5,2011,1,1
11월 7일,월,4958 ,14.4,0,6.9,11,0,2011,0,0
11월 8일,화,7511 ,14.1,0,6.5,11,0,2011,0,0
11월 9일,수,5209 ,15,0,6.5,11,0,2011,0,0
11월 10일,목,6666 ,13.9,0,6.4,11,0,2011,0,0
11월 11일,금,6494 ,11.9,0,7.9,11,2,2011,0,0
11월 12일,토,30248 ,11.5,0,4,11,0,2011,1,1
11월 13일,일,28933 ,11.8,0,3.8,11,0,2011,1,1
11월 14일,월,3427 ,6,0,0,11,0,2011,0,0
11월 15일,화,3326 ,5.7,0,0.8,11,0,2011,0,0
11월 16일,수,4412 ,9.6,0,5.8,11,0,2011,0,0
11월 17일,목,3625 ,13.7,0,8.6,11,0,2011,0,0
11월 18일,금,1542 ,15,0,9.5,11,9.5,2011,0,0
11월 19일,토,8809 ,11.5,0,5.8,11,0.5,2011,1,1
11월 20일,일,7143 ,1.3,0,0.1,11,0,2011,1,1
11월 21일,월,1727 ,1.5,0,0.9,11,0,2011,0,0
11월 22일,화,2081 ,6.3,0,8.8,11,0,2011,0,0
11월 23일,수,1528 ,3.7,0,7.4,11,2.5,2011,0,0
11월 24일,목,1384 ,-0.7,0,2.5,11,0,2011,0,0
11월 25일,금,1985 ,2.3,0,3.5,11,0,2011,0,0
11월 26일,토,6838 ,6.9,0,8.8,11,0,2011,1,1
11월 27일,일,5054 ,12.9,0,9.8,11,2.5,2011,1,1
11월 28일,월,2794 ,14.7,0,7,11,0.5,2011,0,0
11월 29일,화,1472 ,11.2,0,9.4,11,0,2011,0,0
11월 30일,수,463 ,5.1,0,9.9,11,27,2011,0,0
12월 1일,목,2045 ,6.4,0,7.5,12,0,2011,0,0
12월 2일,금,1477 ,5.5,0,8.5,12,0,2011,0,0
12월 3일,토,4723 ,5.5,0,5.5,12,3.5,2011,1,1
12월 4일,일,7434 ,2.7,0,2.5,12,0,2011,1,1
12월 5일,월,1427 ,0.9,0,4.5,12,0,2011,0,0
12월 6일,화,1911 ,3.4,0,6.6,12,0,2011,0,0
12월 7일,수,1749 ,4.3,0,9.1,12,0,2011,0,0
12월 8일,목,1194 ,1,0,5.5,12,0,2011,0,0
12월 9일,금,1237 ,-1.9,0,4.6,12,0,2011,0,0
12월 10일,토,2801 ,-2.1,0,6.4,12,0,2011,1,1
12월 11일,일,4524 ,2.8,0,8.5,12,0,2011,1,1
12월 12일,월,1534 ,3.6,0,3.6,12,0,2011,0,0
12월 13일,화,2275 ,0.1,0,2.5,12,0,2011,0,0
12월 14일,수,1506 ,2,0,6.1,12,0,2011,0,0
12월 15일,목,999 ,-2.9,0,1.5,12,0,2011,0,0
12월 16일,금,660 ,-6.1,0,0.3,12,0,2011,0,0
12월 17일,토,2443 ,-5.6,0,3.1,12,0,2011,1,1
12월 18일,일,3897 ,-2.5,0,2.1,12,0,2011,1,1
12월 19일,월,1210 ,-3.8,0,1.5,12,0,2011,0,0
12월 20일,화,1821 ,-1.1,0,4.5,12,0,2011,0,0
12월 21일,수,1675 ,2.5,0,9,12,0,2011,0,0
12월 22일,목,847 ,-4.7,0,0.9,12,0,2011,0,0
12월 23일,금,676 ,-5.5,0,2.1,12,0.5,2011,0,0
12월 24일,토,2536 ,-4.7,0,1.9,12,0,2011,1,1
12월 25일,일,3162 ,-6.2,0,0,12,0,2011,1,1
12월 26일,월,1183 ,-6.6,0,0,12,0,2011,0,0
12월 27일,화,1382 ,-5.1,0,1.4,12,0,2011,0,0
12월 28일,수,1966 ,-1.6,0,7,12,0,2011,0,0
12월 29일,목,2409 ,-1.5,0,1.8,12,0,2011,0,0
12월 30일,금,2357 ,-4.3,0,0,12,0,2011,0,0
12월 31일,토,4860 ,-2.7,0,5.6,12,0,2011,1,1
